episode_id,venue,control,episode_mean,non_episode_mean,diff,ci_low,ci_high
4,bybit,volume_proxy,500.6961328735965,500.8003949766107,-0.1042621030141504,-100.10426210301415,99.89573789698585
4,bybit,spread_proxy,1.4994779003448027,1.499399703767542,7.819657726071405e-05,-0.09992180342273929,0.10007819657726072
5,binance,volume_proxy,500.8270755389673,500.77605794488863,0.051017594078643924,-99.94898240592136,100.05101759407864
5,binance,spread_proxy,1.4993796933457744,1.4994179565413335,-3.826319555910729e-05,-0.10003826319555911,0.0999617368044409
5,coinbase,volume_proxy,1001.5985368760779,1001.5409678398627,0.05756903621522724,-99.94243096378477,100.05756903621523
5,coinbase,spread_proxy,0.4998001828904902,0.4998073790200172,-7.196129526987338e-06,-0.10000719612952699,0.09999280387047302
5,kraken,volume_proxy,501.28544634189365,500.84113591392287,0.4443104279707768,-99.55568957202922,100.44431042797078
5,kraken,spread_proxy,1.4990359152435797,1.499369148064558,-0.00033323282097819096,-0.1003332328209782,0.09966676717902181
5,okx,volume_proxy,801.4683663546228,801.2519136961179,0.21645265850497708,-99.78354734149502,100.21645265850498
5,okx,spread_proxy,0.9995411355141804,0.9996087769699633,-6.764145578286307e-05,-0.10006764145578287,0.09993235854421714
5,bybit,volume_proxy,500.72187548742187,500.7999496026691,-0.07807411524720465,-100.0780741152472,99.9219258847528
5,bybit,spread_proxy,1.4994585933844333,1.4994000377979984,5.855558643497183e-05,-0.09994144441356503,0.10005855558643498
