ts,firm_id,price,unit,src,confidence,hash
2024-01-09T00:00:00+00:00,NED,158.7,bps,derived,95,d14d335d74375d9626d936fb7a50711ff78991ab5feb0784174a2d5b2c997fd3
2024-01-10T00:00:00+00:00,FNB,136.0,bps,derived,95,0b7633f3e3612b7d167f008eb29d9414e214eb021efa1a1a06915eca23f530b0
2024-01-10T00:00:00+00:00,NED,146.0,bps,derived,95,25e857c43ee15832bfd86a942ac67f1959f5e79a65d7a86a147b9e1b6d850b99
2024-01-11T00:00:00+00:00,FNB,140.1,bps,derived,95,07f99768cc4faf86ad5ed9ad0abca3f1286af8717ff027320e5d92f0c5c2808d
2024-01-11T00:00:00+00:00,NED,149.4,bps,derived,95,5b60b9ca730673a68fc9a81ba2094d7127e1d0025a9e2fe608511e899c8a328d
2024-01-12T00:00:00+00:00,FNB,137.0,bps,derived,95,acfb815b4dcfd92c813f323160e84794e99bebf0455a9d1093ade6f79a2ed5cc
2024-01-12T00:00:00+00:00,NED,151.5,bps,derived,95,62e95df518e34c4d3eb85e256961ac1efe7518288c3d9693f6e811fed0784306
2024-01-13T00:00:00+00:00,FNB,142.0,bps,derived,95,7072b063316a01d7406fa89d616985cbea85ad34d74181f9ca25ce913d53fbbc
2024-01-13T00:00:00+00:00,NED,155.2,bps,derived,95,7fbea61c6af45ed5a8ff946d254300f84bbbbcb040d14573085b6ea08764d0fb
2024-01-14T00:00:00+00:00,FNB,140.9,bps,derived,95,36b1f97a751438ab8fdb9030bc8a99ee77e465d4f84390f2c83cc8887e614ce9
2024-01-14T00:00:00+00:00,NED,147.7,bps,derived,95,565accf3085a4f984f5842623759d731f64c7d248d72d8dbc92bc4f083e169c9
2024-01-15T00:00:00+00:00,FNB,136.2,bps,derived,95,7e16dbd024a03b67c7aea218bcab343e539df69fa51a59945b2086b0234780dd
2024-01-15T00:00:00+00:00,NED,149.5,bps,derived,95,363b3ea1986f2a0b2432eae9c6faf4a58f41c0f0970cadc67ffa64c25ed20964
2024-01-16T00:00:00+00:00,FNB,135.8,bps,derived,95,3bee0fe6752decdb6e1c8e000930aceb06cfd2bff614788a4486f1e7acc080ee
2024-01-16T00:00:00+00:00,NED,151.8,bps,derived,95,3e70fe04eb36bc2b02206ac4db5351c4506aeafd381f331b79f873bc1f3002a6
2024-01-17T00:00:00+00:00,FNB,141.5,bps,derived,95,1d34742d49468dae6f8abba3cd3d280728551b9e9707a39c8f821a459c2b95ee
2024-01-17T00:00:00+00:00,NED,151.5,bps,derived,95,ea1f98d34f6884d08727836abb900727b8592fbe1cfd963bc71001b64b148c7b
2024-01-18T00:00:00+00:00,FNB,141.2,bps,derived,95,34daa667d98ce86b4a269133260b476ecdb2b7cd03ceb72c756ee26dcbe09704
2024-01-18T00:00:00+00:00,NED,148.3,bps,derived,95,e0add482bd5f87368e1cd33b0068906a4e82ef3de878fbbacda50afee068b7fc
2024-01-19T00:00:00+00:00,FNB,147.2,bps,derived,95,efed44d9ad3a598b20df3573d600512c35a6415d3ccb53afd6da8eff052e4558
2024-01-19T00:00:00+00:00,NED,150.1,bps,derived,95,d3ca4de6ee0f64dc5152dacc8b5c41eb41b608e5b339a9053d7a4ab1c9368d95
2024-01-20T00:00:00+00:00,FNB,148.7,bps,derived,95,92d1c4ba550a67c12006fd676e7ccf8d722c63a24d8693febddda42f5c3d33e5
2024-01-20T00:00:00+00:00,NED,145.8,bps,derived,95,a9f6d5990aa251834aace6fcd8966b2725e22ab0c3cb1f57f2e800bdd6dd92c8
2024-01-21T00:00:00+00:00,FNB,141.0,bps,derived,95,8987494084e8c8a2acf9ed8ae60cdf7a96b4a77bf5b84d2533a59f65564b9af6
2024-01-21T00:00:00+00:00,NED,149.2,bps,derived,95,a41729784cfb3a73aba32b2e00502309c3e0e188604cd2dd209c4a6420e1b07d
2024-01-22T00:00:00+00:00,FNB,136.1,bps,derived,95,ea24a9cab4e79abad78da02157e793f1cd8d85566d6a18147d3a56d88cc4547f
2024-01-22T00:00:00+00:00,NED,148.8,bps,derived,95,c0a5bb598c1006ea2c533c259c105f116a136b27275e23545db492ca0f11de1f
2024-01-23T00:00:00+00:00,FNB,135.3,bps,derived,95,e76e2ad0369cec9ff6e8876880018b073ed7c0953c8dfaa0813474a5d4de105d
2024-01-23T00:00:00+00:00,NED,151.4,bps,derived,95,146a7a3ed631ed9f0eead46bebc14f42868217169dd0c0b264a86cc03b9f8eac
2024-01-24T00:00:00+00:00,FNB,140.6,bps,derived,95,fe5d4434a94af1db56488a266f124b6dca94b2e59c64436967bc63fedb4cd77b
2024-01-24T00:00:00+00:00,NED,148.2,bps,derived,95,266e981378b4940c8210da436fa82042938c18546582731c2a1750f1a798555e
2024-01-25T00:00:00+00:00,FNB,137.0,bps,derived,95,5f4474872bc142275fb37c79bdc31ac57f9461a32ce9b9a1acde940fbf113344
2024-01-25T00:00:00+00:00,NED,151.2,bps,derived,95,4be28057f0b28de9f6e2131aa028836524dbe8a2adb880ab5715203e52227f41
2024-01-26T00:00:00+00:00,FNB,138.3,bps,derived,95,6cba69416ade76f71e5c7cef7b8de3b9b408f304c2d2186c48aa41a76375fe1a
2024-01-26T00:00:00+00:00,NED,152.8,bps,derived,95,d95ecb8044a78853ad73f5eb96d83cac07d7b2be2c4ae3b25f26d3251f9c7d08
2024-01-27T00:00:00+00:00,FNB,138.9,bps,derived,95,017e4b102bb517db01ce8363355c410b1c5d7a2365694be9c3fb132397def642
2024-01-27T00:00:00+00:00,NED,150.8,bps,derived,95,f54c55e6680773eb8d759ab65912ece19ee10a8d8aa11000ec6083efbd4afe93
2024-01-28T00:00:00+00:00,FNB,140.1,bps,derived,95,3949f7d4b91af75a570e59baf2e037dc79a5629b9e4d22e5302b44ecf39fb242
2024-01-28T00:00:00+00:00,NED,151.3,bps,derived,95,a117b51cd11d45d913613835f908e77da4471f3d2bed4e44c16ef9d7993d8526
2024-01-29T00:00:00+00:00,FNB,143.8,bps,derived,95,30e3cf39821494aa06c1800a364235a86509123adad6e71d3f3f215c571da2d4
2024-01-29T00:00:00+00:00,NED,150.4,bps,derived,95,9f68648f7bc13fd73d7f51c97a7e6637912440669748eecad923c66e3697057c
2024-01-30T00:00:00+00:00,FNB,141.1,bps,derived,95,332e27a1f01c4bf855c8a88a794cb8b1a8b6a206abf01929870094b4fb6c604b
2024-01-30T00:00:00+00:00,NED,150.3,bps,derived,95,18870d30e068c8241c2a01670a8e663a571792e75bd69703cf8707afe8849717
2024-01-31T00:00:00+00:00,FNB,142.5,bps,derived,95,916a81ba09c6de3e5ed55f715d5c284a00852f68330c6624871609caaa3250a1
2024-01-31T00:00:00+00:00,NED,149.1,bps,derived,95,5f5776bf84816eee0e64e0e4d9b0ec44f2a59ca7e10c3b1f60454f1e22ab98e9
2024-02-01T00:00:00+00:00,FNB,136.3,bps,derived,95,41b8ba826765a13dd838ea2e96b4a4da4ee5230d09674c34679aa542b8fa7a7c
2024-02-01T00:00:00+00:00,NED,150.7,bps,derived,95,7212ef9aeaea1a7375d0fdf72b0ee68ca2fff4b8f1e0a0c571d67868d5e41a33
2024-02-02T00:00:00+00:00,FNB,134.3,bps,derived,95,c0451c6419432d4748abcc93c25188c7b5aad0f64df04ac4b9cde204cbd0e282
2024-02-02T00:00:00+00:00,NED,149.4,bps,derived,95,8f7ffea7da99e17d151dbffa54839d838df45f34579a0ad8c7bc84f8f5854795
2024-02-03T00:00:00+00:00,FNB,137.4,bps,derived,95,694b0ef31a1ec66a042db604bd48fdeae89dcfafb392ba2b139a9210f9fa9771
2024-02-03T00:00:00+00:00,NED,155.8,bps,derived,95,0369a01e75f0bdf3816899433b18ef25ffffb72baf40d793aad03b80edbb4e55
2024-02-04T00:00:00+00:00,FNB,140.7,bps,derived,95,89ad46f0d60395d54eb2ebccc46c78d1eec31259515fe9c2b5550dc47d1fef5f
2024-02-04T00:00:00+00:00,NED,155.1,bps,derived,95,d4e1cee68a19e4659a2159d6b0497caf87a03429dcbbd16eb8acd36f4a0d17a1
2024-02-05T00:00:00+00:00,FNB,146.9,bps,derived,95,839a8e2acd86a090fd76eed3642ca8674eb34f5d21675339bdd4d79d856ad5f1
2024-02-05T00:00:00+00:00,NED,151.8,bps,derived,95,eddd3cf09a866b7bd29abd840c4740d3a085daebbe947b25b7b23d3eaad73c3d
2024-02-06T00:00:00+00:00,FNB,140.2,bps,derived,95,6279b852e16308c1ac340fd25331635c6d9f6fa11b1f06bbd551d709e88113ce
2024-02-06T00:00:00+00:00,NED,147.6,bps,derived,95,52486472f46d1fe8b19654a9d2a54360c6a0875044296019bc3f411b446cebc0
2024-02-07T00:00:00+00:00,FNB,141.8,bps,derived,95,ca2dd666e54b30066048853af9c7f004ef5bf71387c6c819e9517c14d43ce0d1
2024-02-07T00:00:00+00:00,NED,146.2,bps,derived,95,9b00e21846d81ebabc2351ca548ccded325f395463cb72416206e5f6996d5845
2024-02-08T00:00:00+00:00,FNB,137.3,bps,derived,95,6bc601cf436f14a513dd82990dbaa46cd97e4252c95d174fd1cb34298e8f5076
2024-02-08T00:00:00+00:00,NED,153.1,bps,derived,95,1d7146f21759dc945c0e1c839d08a0dd4e5f768a822dc59f92aeaa20e87d237c
2024-02-09T00:00:00+00:00,FNB,137.4,bps,derived,95,755268a7d10ed91981027d54ddffcb3121483bd34987393078ac4b7114ce5a49
2024-02-09T00:00:00+00:00,NED,151.2,bps,derived,95,6cee0dfd97b7722000e58b071621ad0065008d695674c2ef87f6a73b52295749
2024-02-10T00:00:00+00:00,FNB,138.1,bps,derived,95,86ae4d8524eddfee48b2e597927bb0be7449773a06fb27fa9d81acebbcbea0ec
2024-02-10T00:00:00+00:00,NED,151.9,bps,derived,95,3608c51d0e03ec758352257df847289f3c18d516860a82cce3038f4db3b5e1dd
2024-02-11T00:00:00+00:00,FNB,138.6,bps,derived,95,a29179472ec11401772ef811fa85b08b1bceedbf1030ed2b8a21ed1c5cdee820
2024-02-11T00:00:00+00:00,NED,145.1,bps,derived,95,611bc36baf02940a01c6c77a9bade6d977ca66a8768ebba7b49cf34bc8e8b257
2024-02-12T00:00:00+00:00,FNB,145.5,bps,derived,95,ecff6c03de09f82e77679d7cb4602dc46baa73dbdcb337c031582dcb8e16c11d
2024-02-12T00:00:00+00:00,NED,152.4,bps,derived,95,156106aede92be1b9dc0630f9f12c598fbddc33312d60c5467928e80b549b8b9
2024-02-13T00:00:00+00:00,FNB,137.9,bps,derived,95,11d7343a68cfe040b4b1a054d3588f8e1d546dbb2b60eeee697bdcf06104d4b8
2024-02-13T00:00:00+00:00,NED,151.5,bps,derived,95,341d22b7123c40590cbda9772da6119ac114187a3ecd7bb6bc1b86ebc678b6e3
2024-02-14T00:00:00+00:00,FNB,142.7,bps,derived,95,6cb374f665ae8016dc230f7409deb12c60287f907ac621bd4217966ef015a23d
2024-02-14T00:00:00+00:00,NED,146.7,bps,derived,95,6271f29bb52154bbd2600b59ac05cdf2b5e3db739f846f4fa3356269879923f0
2024-02-15T00:00:00+00:00,FNB,148.1,bps,derived,95,b3643a3ca116d207b4a5f70cd592382de79347e99e9fb8ee39204ca79d090dc7
2024-02-15T00:00:00+00:00,NED,153.2,bps,derived,95,b20f7d2b79c630c3715f9f74b30fb2bc437652f053686c13a684ca4d674591e5
2024-02-16T00:00:00+00:00,FNB,154.5,bps,derived,95,77be8784b03c28396f2607f98ea0f8d8af5a3d1ddfb4b102d441db0f0a8c26c2
2024-02-16T00:00:00+00:00,NED,155.8,bps,derived,95,8789df0dfd8e3bd1221706c53c56b57fea8e5e6e1d7ad5fa4ddb78ea15d3eafd
2024-02-17T00:00:00+00:00,FNB,152.0,bps,derived,95,6c67526cf350de1668177e4f560c7296eeef677370ecc3f4f18f1a8733e49403
2024-02-17T00:00:00+00:00,NED,154.8,bps,derived,95,989697010f5b52929575bb3f4eab65afb2479f45f6a0d9790cd86489b3f835bf
2024-02-18T00:00:00+00:00,FNB,151.0,bps,derived,95,8a13524b62f609489f26a4b4d43bea04d82f9434bd97123ad40ed7904d2f5edd
2024-02-18T00:00:00+00:00,NED,154.0,bps,derived,95,ef50fc61eb6bca453c2436df4149bdab7bb9831c6b613cc54f1d8781f93a16bd
2024-02-19T00:00:00+00:00,FNB,150.5,bps,derived,95,17dfe47a652b9902a7e4d6ef703c4d24aa33bd7ff82dab0a6bb469034a57572e
2024-02-19T00:00:00+00:00,NED,154.2,bps,derived,95,4913ae46ddd413d22d16dde04fd79073ab127fa817d327fd3dd70602d46ebf93
2024-02-20T00:00:00+00:00,FNB,148.9,bps,derived,95,03f36e2129ba4717f130744790331c6722acb85b292acb276d13e5eb914660e2
2024-02-20T00:00:00+00:00,NED,153.9,bps,derived,95,4f08d906b2a93bb35b2e1a5a5042ed27b5e7a2112aa34ab3f8b5f9382f51f8ae
2024-02-21T00:00:00+00:00,FNB,152.7,bps,derived,95,7629bd89fef26e08e846887a288aade48185a8dd1bfa49c24ab7635f50a8f009
2024-02-21T00:00:00+00:00,NED,155.3,bps,derived,95,b3498ee4846d6633dba7ba207fbd0f8a5192ea364285fc9c018e8361b08e646f
2024-02-22T00:00:00+00:00,FNB,147.1,bps,derived,95,065ee64bb478ac8e5fa63860e0008899abb62884e5cea560da39b45dfb984127
2024-02-22T00:00:00+00:00,NED,158.0,bps,derived,95,8e9a1a9b76665811c723723aea256c971f0469baff685bf3539a0b019209f77e
2024-02-23T00:00:00+00:00,FNB,146.4,bps,derived,95,a1d23bf04aeb289cd95779c931422fc412f00a8eb00892423ebd64492761a217
2024-02-23T00:00:00+00:00,NED,146.6,bps,derived,95,01da08756817b5803bcf630da4882628ac5f954954be36e9c9522afe1d0d33eb
2024-02-24T00:00:00+00:00,FNB,146.0,bps,derived,95,5a487c98835c05b9ac8a2ae2c319934afeb3186d95c785620b5aae6fafa3acc0
2024-02-24T00:00:00+00:00,NED,153.5,bps,derived,95,7def8abfe8c423cde86aeeba32db61d12bec665ff577c793eb73c4f9e9882d1d
2024-02-25T00:00:00+00:00,FNB,150.1,bps,derived,95,47053276f90e2bcd248095eb77684410245aca9ad1fe736f6f68f2cd37e82d31
2024-02-25T00:00:00+00:00,NED,154.6,bps,derived,95,72dd8f391e96c34eeb7080201fbdcb1eaec2f8597a872ec9222779991e9ee442
2024-02-26T00:00:00+00:00,FNB,154.9,bps,derived,95,5bd296599349aab3bce7054bb91e328ea0df2443437f119fc3c0597f1b935ea8
2024-02-26T00:00:00+00:00,NED,155.2,bps,derived,95,292944f166baf3a8fde1b737594e560e939bfc9228835327ed224a82e5e51c63
2024-02-27T00:00:00+00:00,FNB,153.1,bps,derived,95,6ef17fdde65485cfa4f3f05184d1a9d2f5cc76b05cd128f876773b97be2b0a67
2024-02-27T00:00:00+00:00,NED,154.3,bps,derived,95,2bea11179501a20cde15cd713a345fa634d4f9bbf64f6908b21e7b7049c80c32
2024-02-28T00:00:00+00:00,FNB,148.9,bps,derived,95,9fa4af689b0dee3fd7fd9383352434ea5bf4b3e56ec63a272f2338e9ee6f791f
2024-02-28T00:00:00+00:00,NED,148.7,bps,derived,95,852e8409fe1fb2415d69ef49e4c7e42c17372009aac74e9ee25706604beac730
2024-02-29T00:00:00+00:00,FNB,152.7,bps,derived,95,9ccc66ab884e721a1dedc0262611cbfb0dfe54928df8b4576a2c61aed51f0c8a
2024-02-29T00:00:00+00:00,NED,156.1,bps,derived,95,91e4df834ad51426cdd3841ffeb0d897717099f2e5e40f58eb03ed6930c0b94d
2024-03-01T00:00:00+00:00,FNB,152.1,bps,derived,95,70ceef218e9a518a44476ff6e76b6a24101cd0592a8b5e91afde839a2dfd20c1
2024-03-01T00:00:00+00:00,NED,158.7,bps,derived,95,db7e9d2e2e5532fdf82fea10e397ed0690faebb98425a146c79c5b1689830a3f
2024-03-02T00:00:00+00:00,FNB,150.7,bps,derived,95,3bc4c2db21966440a0326940bd5a7378d806a13588aff003895be2bafd40d0b2
2024-03-02T00:00:00+00:00,NED,149.7,bps,derived,95,cb3ea5c0495e3c33f82dfe7711a3e0b0a2dd484aa751d76779a4d62a5b73c572
2024-03-03T00:00:00+00:00,FNB,149.5,bps,derived,95,704d1df4e03443279e41e5e6ea6ee94e7e1f181ea7af8af229551663a486d95f
2024-03-03T00:00:00+00:00,NED,157.2,bps,derived,95,06cd2013e109259ac191094c51a019cd2ec82b67fb9a7c32c14b96ed43fb5dbc
2024-03-04T00:00:00+00:00,FNB,154.6,bps,derived,95,9ba318c7912efc9a83ebe85a1c29317eb5fe68c323459a594d4f604dd41f5dd6
2024-03-04T00:00:00+00:00,NED,153.9,bps,derived,95,923a172d88bea029a12de091d7ac1733ec275a4988f83df0eea7b736760ef495
2024-03-05T00:00:00+00:00,FNB,152.8,bps,derived,95,5e5d6c20e8cd3f99e55ce032f009868b6b35c49bfa27e3adc84918233341cc9b
2024-03-05T00:00:00+00:00,NED,154.7,bps,derived,95,899444fb47ee91468eb1952bb19fecb79ef9a11c50377ec5170527b10ecd950d
2024-03-06T00:00:00+00:00,FNB,156.2,bps,derived,95,7b230d8046310ae3c6c10dd3b16efda750afd813adb59435e63deeaf2d9652b9
2024-03-06T00:00:00+00:00,NED,151.8,bps,derived,95,54a992d72596acf17291462d84e2590c1a518b51f11de090ab2a44826749ae93
2024-03-07T00:00:00+00:00,FNB,150.6,bps,derived,95,b4bc708ba3f4e11c6dc78bfdf13a22c8e33c3936b4e4ce6d9090d4926363561c
2024-03-07T00:00:00+00:00,NED,153.3,bps,derived,95,bfdd9635d2bc9e7c0b9618726b39ec8adc2ba1176b292eceef38f0647d377edb
2024-03-08T00:00:00+00:00,FNB,146.2,bps,derived,95,5872d77dff2f7fca6c6773b2f976b13902c08c59ee3378cbbb9ee9a9f92a30bf
2024-03-08T00:00:00+00:00,NED,158.1,bps,derived,95,6dd965bac35ae17facf66b641f7193f7817e077523c6871f8e45bc2b5a10f64a
2024-03-09T00:00:00+00:00,FNB,147.6,bps,derived,95,4b04429f7c4ae5a76e5c49c5eed9c6e09fd8690ee861a60b9214b586b05a2fe6
2024-03-09T00:00:00+00:00,NED,156.8,bps,derived,95,ad54ba25e0ebcd207e4e59ba8b39dc0d6fc067223b0a292cd4b0c9d3c529c32e
2024-03-10T00:00:00+00:00,FNB,155.2,bps,derived,95,1d142396938f2a294c563e81fd898dd0b3d55faf696b654490a16bd30e1ec500
2024-03-10T00:00:00+00:00,NED,159.6,bps,derived,95,070c0c2e9215c5b7b0b83827d6b7458e10257a22eab1b44b87d6ca2f9c4c33bf
2024-03-11T00:00:00+00:00,FNB,153.9,bps,derived,95,8f5c1a251226374547a9ae2edffd2cc0c06f2a71c9f505f599dac8e3bfe698f1
2024-03-11T00:00:00+00:00,NED,157.3,bps,derived,95,5175c29c4d33b993395647e20055472a7ec1eafe4834e9343acc528ff6bf5d0d
2024-03-12T00:00:00+00:00,FNB,148.4,bps,derived,95,12a7e7445583e201f7c82367e9eecaee68a76c037d4828513134a88e20f03c9e
2024-03-12T00:00:00+00:00,NED,155.1,bps,derived,95,68ae8d3d3cade288d3fbe1c83da255b56f5213ad4811fc66d63ccabe7542e4b7
2024-03-13T00:00:00+00:00,FNB,148.1,bps,derived,95,b59acc0aa412dd628a617fa02f480c4c3947f040f8dbaa0d9f4dd134babf1b96
2024-03-13T00:00:00+00:00,NED,159.2,bps,derived,95,0d5a993e47ec81552a5f5701e1be5622b12b42a22ce93bc517885f3d45a416ee
2024-03-14T00:00:00+00:00,FNB,155.6,bps,derived,95,6c64cef00817e33b560a582e070046944ae1262e99eb2642b871d9ab064d5fbb
2024-03-14T00:00:00+00:00,NED,156.1,bps,derived,95,0fd995107088e0301584d8c8f97f4b6b5cc7d46d71a75be62ad8de6cbb742a33
2024-03-15T00:00:00+00:00,FNB,147.4,bps,derived,95,d6795e2fab6c1dec1ae240468c2ba3bbeb5c47061d9c0bc6f0f10189b4e75a49
2024-03-15T00:00:00+00:00,NED,157.1,bps,derived,95,ac851733ed860832be4df43c37bd8fe40042b0d1c38c060f910524ac3ca56808
2024-03-16T00:00:00+00:00,FNB,148.8,bps,derived,95,42c629a8734af28ccf272543854ef21a71fd750e311b59b1f13c546e6252467e
2024-03-16T00:00:00+00:00,NED,154.0,bps,derived,95,bd235ac2dd90537da2ff648a2911f3119eb372ad20b1d7f1dd6f8abb435ee0be
2024-03-17T00:00:00+00:00,FNB,151.8,bps,derived,95,583b23085ec77d157d3131105d3692d072bc9d747ed88b711ecfeca4837a16a5
2024-03-17T00:00:00+00:00,NED,154.4,bps,derived,95,afce11cdf6552ea3617220f9c3917abe10122d3355dd37440847d0242a3a5f37
2024-03-18T00:00:00+00:00,FNB,149.5,bps,derived,95,4587a626677789253ac3162f400f10bb32d4d76789600a82a89734c7091ddd42
2024-03-18T00:00:00+00:00,NED,152.5,bps,derived,95,60e0fd1c10cf9e37bc15f096176eba7dc6d0f2788dc20d41bf21c65689adcf37
2024-03-19T00:00:00+00:00,FNB,151.4,bps,derived,95,55a744dfdec3605c2f7c0dcd0f0790cfcc941f93d09b538d2d06ed9ae9f37e1d
2024-03-19T00:00:00+00:00,NED,157.8,bps,derived,95,732e5ae01dd1ed668729552d87474db0c8fe98e1b660dc7197c079d3a8fe05a5
2024-03-20T00:00:00+00:00,FNB,149.6,bps,derived,95,759abfb47c48f246524c574c81f4ca74aecf2cb8302be82e234a27c04e50676c
2024-03-20T00:00:00+00:00,NED,150.8,bps,derived,95,26a69935fdea6c38e52c7cbdf92a5098f3b5f58ef1c9ca96af35b38dc20f1d89
2024-03-21T00:00:00+00:00,FNB,152.2,bps,derived,95,9ba858f73e2aa4f1e0281c351ea7c346ed90b908a6d8e645de93e355f53500ad
2024-03-21T00:00:00+00:00,NED,157.1,bps,derived,95,fd0a0b2321203bd7df2c859ff9afb3127563809f350478c96ceb83ccc09edf2a
2024-03-22T00:00:00+00:00,FNB,153.8,bps,derived,95,10efc8eab2d7a95ca39cedeb889129eef5f3ffd62da3002ab2170163ffda3214
2024-03-22T00:00:00+00:00,NED,153.5,bps,derived,95,a26fa4bc6bcb8fc07f027c835accc8fa95ec31b104a16e6fa1fd5f4c84731195
2024-03-23T00:00:00+00:00,FNB,150.3,bps,derived,95,3ba234bf69783efcc9b35d2c1ea37603ee477efef57c5512288436830a0cc2c7
2024-03-23T00:00:00+00:00,NED,157.8,bps,derived,95,4a4278b20dacbfbef7fd16520bc35991b78a048057c598bb74a4af59e02434ca
2024-03-24T00:00:00+00:00,FNB,151.9,bps,derived,95,5820ec97474cd99f2167aa4f99d1c73a32bcd459c589e76461f8a4f01f1e2e6f
2024-03-24T00:00:00+00:00,NED,156.5,bps,derived,95,5ab5fdaa0a3858954e34e13302ccc7e543b9c9da4a78ff154f039345ffb38237
2024-03-25T00:00:00+00:00,FNB,142.7,bps,derived,95,736089d6581c2c47326c53c288cf7121262cf1dcf0736aa690ad6fc464715f3f
2024-03-25T00:00:00+00:00,NED,159.2,bps,derived,95,39eeb7090029b01edb48d4ecb51a067c052af47d5bfd58d7c9bbf64c219239b3
2024-03-26T00:00:00+00:00,FNB,151.0,bps,derived,95,8980c8c91b5d6c89dbfa8ffbe0143434b173b45b39bd13503cc5ed6b155adac5
2024-03-26T00:00:00+00:00,NED,157.0,bps,derived,95,5b67c8a89888c3c479929390d9b7e9ca59ae4716fbd2e728441e7b749d0e05ff
2024-03-27T00:00:00+00:00,FNB,147.3,bps,derived,95,57fdc7dc1c0dd7f8dcf08e35c9a44b7950f2c52d0ee888db54b161f59021fe21
2024-03-27T00:00:00+00:00,NED,149.5,bps,derived,95,2e8107cba821115e0b75ab3a7912f06d44e988127db5cc02c5b69b7a5f1bc6f2
2024-03-28T00:00:00+00:00,FNB,146.9,bps,derived,95,21bc90143785d9b519591a590dcad86aed92b5183707ee65a74aeaa3f3388440
2024-03-28T00:00:00+00:00,NED,154.3,bps,derived,95,d75e7b56d2bbe3b7d16681c1e97ae8c4a4b021c61073b454216b543f21af468a
2024-03-29T00:00:00+00:00,FNB,148.5,bps,derived,95,dc9e297d58bbfd16b16dd802deba803d8797b67b776fac73bb5c528dace58a5f
2024-03-29T00:00:00+00:00,NED,151.3,bps,derived,95,2d52a3551b88bce4e68f962c0ecc0f38e9c7b8a733d55ddd1479845240b2baf1
2024-03-30T00:00:00+00:00,FNB,150.1,bps,derived,95,afb4cfadb16a58b3ae92b94b5a6682b55aff973ac7041e744b3f6734c145fa6e
2024-03-30T00:00:00+00:00,NED,153.2,bps,derived,95,7bde891dba24f2b6098d8a704ba1082bee0d10e4831a8d4cbac5cfe2e9c86315
2024-03-31T00:00:00+00:00,FNB,154.2,bps,derived,95,d644a00d0d718ca6ff8c899c206dd0814734dc3a0e2e41352453a86e68ce2b26
2024-03-31T00:00:00+00:00,NED,159.4,bps,derived,95,eebf1cd18915e8b203fbb439d89cd097e299aaf1659e6c7fd9770c3f0a97ccff
2024-04-01T00:00:00+00:00,FNB,146.4,bps,derived,95,823f86eaadf333ab79d0842a0a4e33f7285403e7488dd076a221117298274eab
2024-04-01T00:00:00+00:00,NED,156.4,bps,derived,95,d87bacfb72f902d5aa0609937a6974a6828a7791c7ca1f2d321db0466161a350
