ts,firm_id,price,unit,src,confidence,hash
2024-02-05T00:00:00+00:00,FNB,151.9,bps,derived,96,ccc3bb1057e59dd22ae8a1f8b6c919ffc4ad3c20141dfff3ccd17b7303248f31
2024-02-05T00:00:00+00:00,NED,154.3,bps,derived,96,e397b188e860671ea3546910821e93bcb56569ab34a0b9b46a797371b3c8ecb1
2024-02-06T00:00:00+00:00,FNB,152.2,bps,derived,96,3b0dc661ed7aa62c6f70abc9415a83bb9b14e04efdba8c194300f821cee7a618
2024-02-06T00:00:00+00:00,NED,154.3,bps,derived,96,5fc0549b658cb4e9ece5597b8997283517f359e45407225abe7434974e75a892
2024-02-07T00:00:00+00:00,FNB,151.9,bps,derived,96,a888db9c2b53089cf208ab6736c1473ac02f7cfce60c3397e881dad56350313c
2024-02-07T00:00:00+00:00,NED,154.3,bps,derived,96,a4a454caf7ce0dc78af2090efe71eee65acf705bba5c9cba74bc0d195a24c627
2024-02-08T00:00:00+00:00,FNB,152.0,bps,derived,96,ba1b6109e88c90ee27aa895a62aa29aa2d5b76ddc50d1e0b0c89b89ed611290d
2024-02-08T00:00:00+00:00,NED,154.3,bps,derived,96,26df5abf8f31b8e60a7503ee5eaa0c72cc292f38a486c9da0ba1bcf3019697f8
2024-02-09T00:00:00+00:00,FNB,151.3,bps,derived,96,e6360660999d3696c9ad4432b9c7ae167556d23cc044435f1fd803947fcab365
2024-02-09T00:00:00+00:00,NED,154.1,bps,derived,96,d7fdb2b8f149579b41afa6f6528bfe121ade5c0ab592b4b7e2efd0480d24f043
2024-02-10T00:00:00+00:00,FNB,151.6,bps,derived,96,8a559167b142f4bf0570f9f4c26987a2c1fc9599b23e15d5d035d17fe4dc15d0
2024-02-10T00:00:00+00:00,NED,154.2,bps,derived,96,d42a92e20be921b8615a5baf2242be59cd768c1bba9feca697e8c06949fcad70
2024-02-11T00:00:00+00:00,FNB,151.8,bps,derived,96,efa0cb68f0ccbd3838245c4e07b7b89980cff630d2040427973d0994d03c330a
2024-02-11T00:00:00+00:00,NED,154.2,bps,derived,96,45befad24d79c3dc48d094a9efd7a045d637b0c12128ff6154e0b3ac7b2a0d92
2024-02-12T00:00:00+00:00,FNB,152.1,bps,derived,96,3d77462c7c9252c251998d8176f23de4d2e4f78d040ddbad0fa8bba7e7aa873d
2024-02-12T00:00:00+00:00,NED,154.2,bps,derived,96,52c3269eebb08cce4315b8d84d43fb54660d052f8f3926ecc4534163d076fe19
2024-02-13T00:00:00+00:00,FNB,151.4,bps,derived,96,c5a3a733a8ef04331cb453cddaa5d9fe831ad626c1bea9005996c09cee3e0df4
2024-02-13T00:00:00+00:00,NED,154.1,bps,derived,96,fc2e152380e8dc1d37d09045658bcba0a3002e49e8f69cd9322ca97961b16f9f
2024-02-14T00:00:00+00:00,FNB,151.9,bps,derived,96,93ab2aa95d432e9e7e92fec385ec05d2690dd77025071ec356b99e52c47ed399
2024-02-14T00:00:00+00:00,NED,154.1,bps,derived,96,fc727d15fd11ae589323a241f2e2c0e28eb379abca6f0b14507c6dd69dd17348
2024-02-15T00:00:00+00:00,FNB,151.4,bps,derived,96,94b1486db9d81ae9666760205c4262417211e83d8b78de9c5b23773b3d84e7c1
2024-02-15T00:00:00+00:00,NED,154.0,bps,derived,96,aea41cdc46e1a088bf51f2d444468ca33b157937b105587a059ec25d12f0101e
2024-02-16T00:00:00+00:00,FNB,151.5,bps,derived,96,1865874bd6456a7ba5aaca2a62b76cdcdf01f772a80134039ec8c72f2fbbea17
2024-02-16T00:00:00+00:00,NED,154.0,bps,derived,96,6d458608a68485cd90f2f332f8e891fa68212153a876617b8751b7f233d9cd55
2024-02-17T00:00:00+00:00,FNB,152.0,bps,derived,96,a00024bb1f12baa865e3ce0ab8857a0213a1f6a27e8e7b84796f315acda678ea
2024-02-17T00:00:00+00:00,NED,154.1,bps,derived,96,e3dea0fb878d50f3c0bbded04b55cc3ed1fc60b0a3eb52510549bcb54203cc9c
2024-02-18T00:00:00+00:00,FNB,150.3,bps,derived,96,b9ccff341d50b281ca1291aaa86f73bfb0a8bc2a6c2284418914057a804e29cc
2024-02-18T00:00:00+00:00,NED,153.7,bps,derived,96,333a97a3ff0a821068f0256a90b36dff9f1c18cc0c120271c906efec0175a95f
2024-02-19T00:00:00+00:00,FNB,150.6,bps,derived,96,b2a4851aa6480cf07577569b2b475685edd3e34de84ec207ab3b46f096e7186c
2024-02-19T00:00:00+00:00,NED,153.8,bps,derived,96,3ae7e8502415391420797ccba189010f2aafc037dbd965efb6e37c622789660e
2024-02-20T00:00:00+00:00,FNB,150.5,bps,derived,96,c72b538a72b95660086cf85622328a2f99d3f5f2c2b881f7d34b7fe67ea5ba0a
2024-02-20T00:00:00+00:00,NED,153.7,bps,derived,96,d6bc0adc46401c84f08b57ec3994d18f016b2a60f036ccfdbe79f52a160e5b4a
2024-02-21T00:00:00+00:00,FNB,149.9,bps,derived,96,4d40fc88b5511a22c4f9f5cccc9e636b8740a4219b8b0b10dd1286554ec8e44b
2024-02-21T00:00:00+00:00,NED,153.6,bps,derived,96,1763f8f22289c63b3d52ea2ac8c5ae0f5b8446502eb0f573e73f9d764bd0c930
2024-02-22T00:00:00+00:00,FNB,150.9,bps,derived,96,fc6c166c25a05684bf60df2b9dcf24ae0379c370599083d440e10818868da98f
2024-02-22T00:00:00+00:00,NED,153.7,bps,derived,96,43017b4aea30999f3338e11d7841e53b46b34910889920e06f06128b69e66b86
2024-02-23T00:00:00+00:00,FNB,151.7,bps,derived,96,dd06456df459441ca44ed8b65165fcf1d24e7398dba7370860b4c1eb1aca1045
2024-02-23T00:00:00+00:00,NED,153.9,bps,derived,96,571f676fc416fcde52af49225c83983e68e970e867a9d54f4da4bea0062b30b2
2024-02-24T00:00:00+00:00,FNB,151.1,bps,derived,96,f09b69502316b5f93b321c6a36de69788f094a6fe94817a02664177f8626788a
2024-02-24T00:00:00+00:00,NED,153.7,bps,derived,96,c5abe6d7e065a5305a7e08d4d800a66a855075d8aba2c1b6a7af5225f2e132e4
2024-02-25T00:00:00+00:00,FNB,151.3,bps,derived,96,996275f7e848ae52ffd7a3ad2a8045cc3b69b7c5f513b26927aa3c01b8e27bf4
2024-02-25T00:00:00+00:00,NED,153.7,bps,derived,96,6900ee0f6ee8fbc3cd6d0ad4206549fdba116d9a406ba9bcc3afb9db7174cd59
2024-02-26T00:00:00+00:00,FNB,151.8,bps,derived,96,f13993cf4034d55d865e4c1056b33cadc4e9f22806a5c4b6ac096ddf70fc6e68
2024-02-26T00:00:00+00:00,NED,153.8,bps,derived,96,2571a7a163c1a0dbc5e3451f7f2e971aabe88dee5e8f0053ec8e2775f84fffe3
2024-02-27T00:00:00+00:00,FNB,151.9,bps,derived,96,ec8ec07b6bb0f57c9375b019eba25e9b3a04325e8a71294e87c08f77162ce006
2024-02-27T00:00:00+00:00,NED,153.8,bps,derived,96,662d2b686e1097d0ebbb9ea48c29725fc07705e38e8a74b8040e4c271ee8f877
2024-02-28T00:00:00+00:00,FNB,151.0,bps,derived,96,9a2399065573d56050631624c12f9ff1f5ad918ac90d528cfa250c3180f93da5
2024-02-28T00:00:00+00:00,NED,153.6,bps,derived,96,8380f8c1599555c2c245c69057ee3cbb25cf1e63bb08bb80a8ff3d177228a9e7
2024-02-29T00:00:00+00:00,FNB,151.8,bps,derived,96,82cb0d4306caa108cafc581d549c15449545cb157dc357c288540401810620c4
2024-02-29T00:00:00+00:00,NED,153.7,bps,derived,96,450c053bf2c78ad2c9de4a803da55f53af4e2ea3cd41b37239cb5f601bc5c2be
2024-03-01T00:00:00+00:00,FNB,151.0,bps,derived,96,b9c69216d7b27d898ab5d2e8c21d82ec55b8e810b61e4395503aeae166bd56d4
2024-03-01T00:00:00+00:00,NED,153.5,bps,derived,96,320f6374dad488250f9205d144255b91c77062d0951ce73de3e0db4bd0858233
2024-03-02T00:00:00+00:00,FNB,150.4,bps,derived,96,b609ed04978da99351bd54e8969bdcb87ffd98c7cff6b7568d275ed7bf045867
2024-03-02T00:00:00+00:00,NED,153.3,bps,derived,96,112c6f341053965bb2c936fc0ac6cd074b5254cc4ea88f19e13db9aebfe941a6
2024-03-03T00:00:00+00:00,FNB,150.5,bps,derived,96,5678c7701a52d5b4ae5738390c5fc1b5a98c408fb33d8f9c741fa166260bf464
2024-03-03T00:00:00+00:00,NED,153.3,bps,derived,96,8da2ab92567161656eefad1227d76d4ded32452e606f435763ccb556064cf92e
2024-03-04T00:00:00+00:00,FNB,150.0,bps,derived,96,6e3f476dd5cc5731c698f7faf482a425410c90d41daef19820ce1fbc2b029b30
2024-03-04T00:00:00+00:00,NED,153.2,bps,derived,96,e3235bd7c0d8a2605d9fd56891356a6acfe7f5569c834b813a93f08084d644f3
2024-03-05T00:00:00+00:00,FNB,150.3,bps,derived,96,d0bfe8461ac0b3fba982ad94079fce675308cbad44f391da4a849bf27985a363
2024-03-05T00:00:00+00:00,NED,153.2,bps,derived,96,83d7a22790404346de4abd28ab292e1bf5174f828fec0cc41834e918f04faf28
2024-03-06T00:00:00+00:00,FNB,150.6,bps,derived,96,9527679eb73959b9985f9a0733f8f6189bf19d0259cd393cae1077f180e065b5
2024-03-06T00:00:00+00:00,NED,153.2,bps,derived,96,395c6b27aa10e1c056338a9e62c0ce1f4c4a973ba2a25a3615d1e92abca06466
2024-03-07T00:00:00+00:00,FNB,151.2,bps,derived,96,ef0f0abd5b3b4093420c8ac1b72ff044dc706167938300e5cd8e0ca5def446f4
2024-03-07T00:00:00+00:00,NED,153.3,bps,derived,96,4d59fd79f4c698bc9c5610c9c1ab98733dc9e7259fe39a89167e785759e73b75
2024-03-08T00:00:00+00:00,FNB,151.7,bps,derived,96,64f1bbf4968827f5f794954b0046922617bcd001e75173b4e722e53d30befcb2
2024-03-08T00:00:00+00:00,NED,153.4,bps,derived,96,c5a4da0ffcb35a205a60c638743742c0949ccb466835d61413c7fc18fb76fd18
2024-03-09T00:00:00+00:00,FNB,149.8,bps,derived,96,2b63f5bfe7647d493c3cdc830c9a7e5f7b843a2fd29f11c00eb56e1615a39d01
2024-03-09T00:00:00+00:00,NED,153.0,bps,derived,96,e01885f4a690627ec234858471acad904a58d7dc9aebbb714fbc9c0b2e35ba6f
2024-03-10T00:00:00+00:00,FNB,150.9,bps,derived,96,7a8c9f364ef19f5285dcb31257bfa05d5dc92935fabd46a69ef316d2fa2ba1a8
2024-03-10T00:00:00+00:00,NED,153.2,bps,derived,96,7e96306ef96098791b1a2c749702b24dcf5770ed983baa9703182eadc51df2a3
2024-03-11T00:00:00+00:00,FNB,150.0,bps,derived,96,5b208e24c432a597f5b3688982d48b4aaf585e8fc4ac2b646042348ad5b049b4
2024-03-11T00:00:00+00:00,NED,153.0,bps,derived,96,67247ca5e40e6114093df8a59f89fd6a959bede8d8ef196b92f085df4e1d7075
2024-03-12T00:00:00+00:00,FNB,150.8,bps,derived,96,6b0171e0a052471e57b14019d1c82a39080c466b3545aa4279f5a50c9f7a9d54
2024-03-12T00:00:00+00:00,NED,153.1,bps,derived,96,a58c52aa3eb19e9bd5b11e85a46d9cb8d4735b4fae15cc0de2602f003f5c8aeb
2024-03-13T00:00:00+00:00,FNB,150.4,bps,derived,96,91948461ff915b68a9e2653bbb0e9b728b36aaa40c7da0c9db2214d3340a6756
2024-03-13T00:00:00+00:00,NED,153.0,bps,derived,96,11e34d62b160bdbdae0032aa5727547ceddea8ed87d36c4c4734cc04c7d835df
2024-03-14T00:00:00+00:00,FNB,149.4,bps,derived,96,f637bf11e3148c6c0128bd0ad739c44955a0aeef64418a801fd8db9b67aade79
2024-03-14T00:00:00+00:00,NED,152.8,bps,derived,96,5ef5155b793c7a915a83678b55d41fb9e459bd02cf57253a95fb70159c642c58
2024-03-15T00:00:00+00:00,FNB,151.0,bps,derived,96,238ee6caf704a22e37bc5133a636d1d94753d3187394325924cc2598999c2999
2024-03-15T00:00:00+00:00,NED,153.1,bps,derived,96,498fe48e0c71422ce87e3d969716cdea11288bc6842224fe5d0888749252a6e2
2024-03-16T00:00:00+00:00,FNB,150.1,bps,derived,96,bd9e215c8e6b436dc8ff48fa35e602c236413c3af99170b1a1265ad7ba8f0ffc
2024-03-16T00:00:00+00:00,NED,152.8,bps,derived,96,e8ab93d74d2a4078c4af61be477cbaf583e7983bc562d842f0afe612c118f66a
2024-03-17T00:00:00+00:00,FNB,150.1,bps,derived,96,3f57c4815f042119a7ceca218ba0bb6b6744e87c676f4d40becca1efd15e413d
2024-03-17T00:00:00+00:00,NED,152.8,bps,derived,96,820e6ccdc1c121424a82937754f21df8235f7cbe63b38fed10706a7bd4755264
2024-03-18T00:00:00+00:00,FNB,149.7,bps,derived,96,1a1940977be35ea5c1d0d9573b0c0bbce61913437c19b2f0e000eb79b6547a08
2024-03-18T00:00:00+00:00,NED,152.7,bps,derived,96,5d2adda10dcc983655d6b912d33cd9a38de72b9165fbbbf722f1e1bbfd292793
2024-03-19T00:00:00+00:00,FNB,149.9,bps,derived,96,76d05ee2a75e99500c6ecb9186747099e580fa6ff7d0c9930841ea0d92f7d069
2024-03-19T00:00:00+00:00,NED,152.8,bps,derived,96,c47c5f85dab8c87adb5bf3b76f6a611376c04aaf5cfc520f53895c39785446d7
2024-03-20T00:00:00+00:00,FNB,150.6,bps,derived,96,8e9c4fc83665d470fab12264be93f76c3ca12b4ed04c578f6531b03f7e937d45
2024-03-20T00:00:00+00:00,NED,152.9,bps,derived,96,93aca003996660a6a32eec501455bb860fe007e483576b77f9a840472f4e2894
2024-03-21T00:00:00+00:00,FNB,150.2,bps,derived,96,9ee46efbd10133aa174c8f1ddc6e11b3815ad2c2650e6a269d1cbfe59bd0c123
2024-03-21T00:00:00+00:00,NED,152.8,bps,derived,96,1fea15e1e3cc55efbdbe175b63c01765b37a97048f2638966b36b11b449d8567
2024-03-22T00:00:00+00:00,FNB,150.5,bps,derived,96,de8ee5f40fc11a0c6b5ba828867db1cbbbcbe325fb6f39dfbc3c124e1bafdd65
2024-03-22T00:00:00+00:00,NED,152.8,bps,derived,96,7b9b15119ac956b0bf36ac20ba7d86532779b6b32b14cac26035efee6297ad91
2024-03-23T00:00:00+00:00,FNB,150.5,bps,derived,96,98e2c2a35f47b39a9317a96d1ca29998bf7db57cc6622c7764e5e22bf92331f1
2024-03-23T00:00:00+00:00,NED,152.8,bps,derived,96,565d27c1644a7e231ea6609405a586cfb662c8cd983fa5fa6d6ef473895d4e3f
2024-03-24T00:00:00+00:00,FNB,151.0,bps,derived,96,27042f9c4f1dd8f1fa9dd59fb602e945a8e1fb6b5a67ff6e557524e138715f1b
2024-03-24T00:00:00+00:00,NED,152.9,bps,derived,96,07298e5748f5d329c67da933cb06f13519a2b12c4695630bf81fa009be910832
2024-03-25T00:00:00+00:00,FNB,150.0,bps,derived,96,ac513bc2be38462b61890d3a1f7927609ab582035892fbcc62f9a23ef3e0b671
2024-03-25T00:00:00+00:00,NED,152.7,bps,derived,96,96e240c4ef8259bb96d93cde9204b28275fde01f324f5123aff920c8c0614a09
2024-03-26T00:00:00+00:00,FNB,149.3,bps,derived,96,46546f3f08c57234e22b90c48d11bdb06f647cb40e2d8f344e7bf08f7845b1f8
2024-03-26T00:00:00+00:00,NED,152.5,bps,derived,96,26407b699efdf2227b7e066c1ad8f27e64e1c43e059b0f83419ebbb318435040
2024-03-27T00:00:00+00:00,FNB,150.9,bps,derived,96,acf425ccccde43f7c06b017b28e3972ea0497b4c8fcd98a68308b839b42e6961
2024-03-27T00:00:00+00:00,NED,152.8,bps,derived,96,50234a76d6d869de885ddce6584b02c3ab38f352c597f9f6272156b3fc565101
2024-03-28T00:00:00+00:00,FNB,150.0,bps,derived,96,51f98b3fb0a814e48313c51c99af184164547d5e1979a5c8bf82a5044cab957c
2024-03-28T00:00:00+00:00,NED,152.7,bps,derived,96,23dea08c9278d8a6a7e060f3550a6ee928e0c4e6af260c4f3ccd708e1a524a3c
2024-03-29T00:00:00+00:00,FNB,150.9,bps,derived,96,49c5cd0fe2f90da640ac5ef2e4843973f73a63e41d7739350bb5a16966175ad2
2024-03-29T00:00:00+00:00,NED,152.8,bps,derived,96,d8f4854bc21a676ea0e60cded35b0bc7ba327f3cce6ff752c439572347f4bbbe
2024-03-30T00:00:00+00:00,FNB,150.4,bps,derived,96,ca78e84264b8e9975d238a5c3fa08a01d7fd8f92480a548b0e712fc80eedfab8
2024-03-30T00:00:00+00:00,NED,152.7,bps,derived,96,abdde12faa36663ee0ee367e807bfd13328973e27820608d0556f61fac2bf13d
2024-03-31T00:00:00+00:00,FNB,150.1,bps,derived,96,550b3c558f6a216fdad950d3153d0788bf17e45e5d6f7bae9aec1c943f733d2f
2024-03-31T00:00:00+00:00,NED,152.7,bps,derived,96,30e3915ae32c2ac0c7e98408ea71a8c843295cdcb8f8421d63bc67563d0fa346
2024-04-01T00:00:00+00:00,FNB,150.4,bps,derived,96,ecb403b67c9875fbdead99261dec16d50926193531cce15f85db443673356fb3
2024-04-01T00:00:00+00:00,NED,152.7,bps,derived,96,95b53f92979d6cff6de78b1b424aebba045002f141a03ff6374a7c713d0fccfb
