event_id,date,anchor_type,venue_event,venue_i,venue_j,first_mover,lag_sec,tau_used,session,wash_tercile
107,20250905,Round,BITGET,COINBASE,BITGET,NONE,0.0,0.0001155645626762,Tokyo,low
107,20250905,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.0001022779409418,Tokyo,low
107,20250905,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,0.0001146710689146,Tokyo,low
108,20250905,Round,BITGET,BITGET,BINANCE,NONE,0.0,9.048084119900324e-05,Tokyo,low
108,20250905,Round,BITGET,BINANCE,BITGET,NONE,0.0,8.362256563465564e-05,Tokyo,low
108,20250905,Round,BITGET,BITGET,COINBASE,NONE,0.0,0.0001029422882954,Tokyo,low
108,20250905,Round,BITGET,COINBASE,BITGET,NONE,0.0,8.362256563465564e-05,Tokyo,low
108,20250905,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,9.018791560144734e-05,Tokyo,low
108,20250905,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,8.972447798338834e-05,Tokyo,low
109,20250905,Round,BITGET,BITGET,BINANCE,NONE,0.0,4.611850251023952e-05,Tokyo,low
109,20250905,Round,BITGET,BINANCE,BITGET,NONE,0.0,3.068506700198981e-05,Tokyo,low
109,20250905,Round,BITGET,BITGET,COINBASE,NONE,0.0,7.438374594270769e-05,Tokyo,low
109,20250905,Round,BITGET,COINBASE,BITGET,NONE,0.0,6.13768496595668e-05,Tokyo,low
109,20250905,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,4.361230883631606e-05,Tokyo,low
109,20250905,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,4.367786622783143e-05,Tokyo,low
110,20250905,Round,BITGET,BITGET,BINANCE,BITGET,1.972,6.91234474423652e-05,London,low
110,20250905,Round,BITGET,BINANCE,BITGET,BINANCE,1.972,0.0002092140284926,London,low
110,20250905,Round,BITGET,BITGET,COINBASE,NONE,0.0,6.342965976857684e-05,London,low
110,20250905,Round,BITGET,COINBASE,BITGET,COINBASE,11.972,0.0002189611853795,London,low
110,20250905,Round,BITGET,BITGET,BYBITSPOT,BITGET,1.972,3.988837694457459e-05,London,low
110,20250905,Round,BITGET,BYBITSPOT,BITGET,BYBITSPOT,1.972,9.328432242927676e-05,London,low
111,20250905,Prior_HL,BITGET,BITGET,BINANCE,NONE,0.0,6.83387237216948e-05,London,low
111,20250905,Prior_HL,BITGET,BINANCE,BITGET,BINANCE,1.897,0.0002054928247989,London,low
111,20250905,Prior_HL,BITGET,BITGET,COINBASE,NONE,0.0,6.049364358995391e-05,London,low
111,20250905,Prior_HL,BITGET,COINBASE,BITGET,COINBASE,1.897,0.0002189611853795,London,low
111,20250905,Prior_HL,BITGET,BITGET,BYBITSPOT,BITGET,1.897,5.735566495523869e-05,London,low
111,20250905,Prior_HL,BITGET,BYBITSPOT,BITGET,BYBITSPOT,1.897,0.0001009578779651,London,low
112,20250905,Round,BITGET,BITGET,BINANCE,NONE,0.0,0.0001773931969921,London,low
112,20250905,Round,BITGET,BINANCE,BITGET,BITGET,4.451,0.0001727960887549,London,low
112,20250905,Round,BITGET,BITGET,COINBASE,NONE,0.0,0.0001802938485004,London,low
112,20250905,Round,BITGET,COINBASE,BITGET,COINBASE,4.451,0.0001706164132677,London,low
112,20250905,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.000183491169138,London,low
112,20250905,Round,BITGET,BYBITSPOT,BITGET,BYBITSPOT,9.451,0.0002039896121699,London,low
113,20250905,Round,BITGET,BITGET,COINBASE,BITGET,1.33,0.0001346239217743,NewYork,low
113,20250905,Round,BITGET,COINBASE,BITGET,COINBASE,1.33,0.0002394311427549,NewYork,low
113,20250905,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.0001346239217743,NewYork,low
113,20250905,Round,BITGET,BYBITSPOT,BITGET,BYBITSPOT,1.33,0.0004233794135029,NewYork,low
114,20250905,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,0.0001002610327516,Tokyo,low
114,20250905,Round,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,9.928,0.0001021578060478,Tokyo,low
114,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,0.0001028618563854,Tokyo,low
114,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,9.928,0.0001051270758858,Tokyo,low
114,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,0.0001146710689146,Tokyo,low
114,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001022779409418,Tokyo,low
115,20250905,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,8.839064257593066e-05,Tokyo,low
115,20250905,Round,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,8.830724004571522e-05,Tokyo,low
115,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,8.839064257593066e-05,Tokyo,low
115,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,8.830724004571522e-05,Tokyo,low
115,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,8.972447798338834e-05,Tokyo,low
115,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,9.018791560144734e-05,Tokyo,low
116,20250905,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,4.7736383772978286e-05,Tokyo,low
116,20250905,Round,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,3.669956767593519e-05,Tokyo,high
116,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,7.491451799745974e-05,Tokyo,low
116,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,6.532696732719501e-05,Tokyo,low
116,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,4.367786622783143e-05,Tokyo,low
116,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,4.361230883631606e-05,Tokyo,low
117,20250905,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,4.809505511582657e-05,London,low
117,20250905,Round,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,1.953,0.0001940625400029,London,low
117,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,5.027629333653749e-05,London,low
117,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,6.953,0.0001993971743567,London,low
117,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,BYBITSPOT,1.953,9.328432242927676e-05,London,low
117,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,BITGET,1.953,3.988837694457459e-05,London,low
118,20250905,Prior_HL,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,5.997252117628804e-05,London,low
118,20250905,Prior_HL,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,1.704,0.0001987565631331,London,low
118,20250905,Prior_HL,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,5.907441139818559e-05,London,low
118,20250905,Prior_HL,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,1.704,0.0001993971743567,London,low
118,20250905,Prior_HL,BYBITSPOT,BYBITSPOT,BITGET,BYBITSPOT,1.704,0.0001009578779651,London,low
118,20250905,Prior_HL,BYBITSPOT,BITGET,BYBITSPOT,BITGET,1.704,5.735566495523869e-05,London,low
119,20250905,Round,BYBITSPOT,BYBITSPOT,BINANCE,BYBITSPOT,8.39,0.0001591413517525,London,low
119,20250905,Round,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,8.39,0.0001679797065285,London,low
119,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,BYBITSPOT,8.39,0.0001627009282287,London,low
119,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,8.39,0.0001928270416087,London,low
119,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,BYBITSPOT,8.39,0.0002039896121699,London,low
119,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001811777491789,London,low
120,20250905,Round,BYBITSPOT,BYBITSPOT,COINBASE,BYBITSPOT,1.396,0.0001438742409027,NewYork,low
120,20250905,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,1.396,0.0003067629900321,NewYork,low
120,20250905,Round,BYBITSPOT,BYBITSPOT,BITGET,BYBITSPOT,1.396,0.0004233794135029,NewYork,low
120,20250905,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001346239217743,NewYork,low
121,20250905,Round,COINBASE,COINBASE,BINANCE,COINBASE,10.870446,0.0001034526223548,Tokyo,low
121,20250905,Round,COINBASE,BINANCE,COINBASE,BINANCE,10.870446,0.0001034526223548,Tokyo,low
121,20250905,Round,COINBASE,COINBASE,BYBITSPOT,COINBASE,10.870446,0.0001051270758858,Tokyo,low
121,20250905,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,0.0001033103944578,Tokyo,low
121,20250905,Round,COINBASE,COINBASE,BITGET,NONE,0.0,0.0001155645626762,Tokyo,low
121,20250905,Round,COINBASE,BITGET,COINBASE,NONE,0.0,0.0001155713945841,Tokyo,low
122,20250905,Round,COINBASE,COINBASE,BINANCE,COINBASE,16.865464,7.73952104311526e-05,Tokyo,high
122,20250905,Round,COINBASE,BINANCE,COINBASE,BINANCE,16.865464,7.73952104311526e-05,Tokyo,high
122,20250905,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,8.881805571991919e-05,Tokyo,low
122,20250905,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,8.837507107450904e-05,Tokyo,low
122,20250905,Round,COINBASE,COINBASE,BITGET,NONE,0.0,8.442821581589044e-05,Tokyo,low
122,20250905,Round,COINBASE,BITGET,COINBASE,NONE,0.0,0.0001033399094199,Tokyo,low
123,20250905,Round,COINBASE,COINBASE,BINANCE,BINANCE,9.99121,5.512339871449612e-05,Tokyo,low
123,20250905,Round,COINBASE,BINANCE,COINBASE,COINBASE,14.99121,5.3122007617201206e-05,Tokyo,low
123,20250905,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,6.532696732719501e-05,Tokyo,low
123,20250905,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,7.491451799745974e-05,Tokyo,low
123,20250905,Round,COINBASE,COINBASE,BITGET,NONE,0.0,6.13768496595668e-05,Tokyo,low
123,20250905,Round,COINBASE,BITGET,COINBASE,NONE,0.0,7.438374594270769e-05,Tokyo,low
124,20250905,Round,COINBASE,COINBASE,BINANCE,COINBASE,1.922428,5.3681478385581016e-05,London,low
124,20250905,Round,COINBASE,BINANCE,COINBASE,BINANCE,1.922428,7.404124964605074e-05,London,low
124,20250905,Round,COINBASE,COINBASE,BYBITSPOT,COINBASE,6.922428,0.0001993971743567,London,low
124,20250905,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,5.027629333653749e-05,London,low
124,20250905,Round,COINBASE,COINBASE,BITGET,COINBASE,11.922428,0.0002189611853795,London,low
124,20250905,Round,COINBASE,BITGET,COINBASE,NONE,0.0,6.342965976857684e-05,London,low
125,20250905,Prior_HL,COINBASE,COINBASE,BINANCE,COINBASE,0.136098,8.052441027484036e-05,London,low
125,20250905,Prior_HL,COINBASE,BINANCE,COINBASE,BINANCE,0.136098,0.0001180216686345,London,low
125,20250905,Prior_HL,COINBASE,COINBASE,BYBITSPOT,COINBASE,0.136098,0.0001940625400029,London,low
125,20250905,Prior_HL,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,9.631643165697312e-05,London,low
125,20250905,Prior_HL,COINBASE,COINBASE,BITGET,COINBASE,0.136098,0.000216069830766,London,low
125,20250905,Prior_HL,COINBASE,BITGET,COINBASE,NONE,0.0,0.0001012376660387,London,low
126,20250905,Round,COINBASE,COINBASE,BINANCE,COINBASE,8.337167,0.0001666515220803,London,low
126,20250905,Round,COINBASE,BINANCE,COINBASE,BINANCE,8.337167,0.0001993438235681,London,low
126,20250905,Round,COINBASE,COINBASE,BYBITSPOT,COINBASE,8.337167,0.0001928270416087,London,low
126,20250905,Round,COINBASE,BYBITSPOT,COINBASE,BYBITSPOT,8.337167,0.0001627009282287,London,low
126,20250905,Round,COINBASE,COINBASE,BITGET,COINBASE,8.337167,0.0001704756573488,London,low
126,20250905,Round,COINBASE,BITGET,COINBASE,NONE,0.0,0.0001762603468407,London,low
127,20250905,Round,COINBASE,COINBASE,BINANCE,BINANCE,14.006087,0.0001244190991194,London,low
127,20250905,Round,COINBASE,BINANCE,COINBASE,BINANCE,29.006087,0.0001230169020276,London,low
127,20250905,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,0.0001350727131823,London,low
127,20250905,Round,COINBASE,BYBITSPOT,COINBASE,COINBASE,4.006087,0.0002093453394675,London,low
127,20250905,Round,COINBASE,COINBASE,BITGET,NONE,0.0,0.0001264961528217,London,low
127,20250905,Round,COINBASE,BITGET,COINBASE,COINBASE,4.006087,0.0002128452035687,London,low
128,20250906,Round,BINANCE,BINANCE,COINBASE,BINANCE,8.0,0.0001427151844959,NewYork,low
128,20250906,Round,BINANCE,COINBASE,BINANCE,COINBASE,3.0,0.0001897135531239,NewYork,low
128,20250906,Round,BINANCE,BINANCE,BYBITSPOT,BINANCE,8.0,0.0001333504911116,NewYork,low
128,20250906,Round,BINANCE,BYBITSPOT,BINANCE,BYBITSPOT,3.0,0.0001232024671047,NewYork,low
128,20250906,Round,BINANCE,BINANCE,BITGET,BINANCE,8.0,0.00012864980989,NewYork,low
128,20250906,Round,BINANCE,BITGET,BINANCE,BITGET,3.0,0.0001288052472401,NewYork,low
129,20250906,Prior_HL,BINANCE,BINANCE,COINBASE,BINANCE,3.802,0.0001568608236524,NewYork,low
129,20250906,Prior_HL,BINANCE,COINBASE,BINANCE,COINBASE,3.802,0.0001498558370767,NewYork,low
129,20250906,Prior_HL,BINANCE,BINANCE,BYBITSPOT,BINANCE,3.802,0.0001495181946538,NewYork,low
129,20250906,Prior_HL,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,0.0001422669790871,NewYork,low
129,20250906,Prior_HL,BINANCE,BINANCE,BITGET,BINANCE,3.802,0.0001508858064847,NewYork,low
129,20250906,Prior_HL,BINANCE,BITGET,BINANCE,BITGET,3.802,0.0001373296754092,NewYork,low
130,20250906,Round,BINANCE,BINANCE,COINBASE,BINANCE,2.958,0.000109200371956,NewYork,low
130,20250906,Round,BINANCE,COINBASE,BINANCE,COINBASE,2.958,4.6148133651335854e-05,NewYork,low
130,20250906,Round,BINANCE,BINANCE,BYBITSPOT,NONE,0.0,7.574608984928233e-05,NewYork,low
130,20250906,Round,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,4.0627963871386896e-05,NewYork,low
130,20250906,Round,BINANCE,BINANCE,BITGET,NONE,0.0,9.075594853413804e-08,NewYork,low
130,20250906,Round,BINANCE,BITGET,BINANCE,NONE,0.0,9.043226256721937e-08,NewYork,low
131,20250906,Round,BINANCE,BINANCE,COINBASE,COINBASE,4.251,2.485773022264937e-05,Tokyo,high
131,20250906,Round,BINANCE,COINBASE,BINANCE,BINANCE,4.251,2.5028882191246996e-05,Tokyo,high
131,20250906,Round,BINANCE,BINANCE,BYBITSPOT,NONE,0.0,9.002070928687544e-07,Tokyo,high
131,20250906,Round,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,9.027050911214474e-07,Tokyo,high
131,20250906,Round,BINANCE,BINANCE,BITGET,NONE,0.0,6.409884764657647e-05,Tokyo,high
131,20250906,Round,BINANCE,BITGET,BINANCE,NONE,0.0,9.022986091622442e-08,Tokyo,high
132,20250906,Round,BITGET,BITGET,BINANCE,BITGET,3.961,0.0001288052472401,NewYork,low
132,20250906,Round,BITGET,BINANCE,BITGET,BINANCE,8.961,0.00012864980989,NewYork,low
132,20250906,Round,BITGET,BITGET,COINBASE,BITGET,3.961,0.0001288052472401,NewYork,low
132,20250906,Round,BITGET,COINBASE,BITGET,COINBASE,3.961,0.0001325543984633,NewYork,low
132,20250906,Round,BITGET,BITGET,BYBITSPOT,BITGET,3.961,0.0001313786705345,NewYork,low
132,20250906,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,0.0001236951586252,NewYork,low
133,20250906,Prior_HL,BITGET,BITGET,BINANCE,BITGET,4.117,0.0001373296754092,NewYork,low
133,20250906,Prior_HL,BITGET,BINANCE,BITGET,BINANCE,4.117,0.0001508858064847,NewYork,low
133,20250906,Prior_HL,BITGET,BITGET,COINBASE,BITGET,4.117,0.0001373296754092,NewYork,low
133,20250906,Prior_HL,BITGET,COINBASE,BITGET,COINBASE,4.117,0.0001529819401655,NewYork,low
133,20250906,Prior_HL,BITGET,BITGET,BYBITSPOT,BITGET,4.117,0.0001398647897463,NewYork,low
133,20250906,Prior_HL,BITGET,BYBITSPOT,BITGET,NONE,0.0,0.0001494813678792,NewYork,low
134,20250906,Round,BITGET,BITGET,BINANCE,NONE,0.0,9.043226256721937e-08,NewYork,low
134,20250906,Round,BITGET,BINANCE,BITGET,NONE,0.0,9.075594853413804e-08,NewYork,low
134,20250906,Round,BITGET,BITGET,COINBASE,NONE,0.0,2.645169961290605e-05,NewYork,low
134,20250906,Round,BITGET,COINBASE,BITGET,NONE,0.0,4.665011688409493e-05,NewYork,low
134,20250906,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,2.5730945051094523e-05,NewYork,low
134,20250906,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,0.0001249965444021,NewYork,low
135,20250906,Round,BITGET,BITGET,BINANCE,NONE,0.0,9.022986091622442e-08,Tokyo,high
135,20250906,Round,BITGET,BINANCE,BITGET,NONE,0.0,4.792503278139293e-05,Tokyo,high
135,20250906,Round,BITGET,BITGET,COINBASE,NONE,0.0,2.114864958935314e-05,Tokyo,low
135,20250906,Round,BITGET,COINBASE,BITGET,NONE,0.0,5.702473327584556e-05,Tokyo,low
135,20250906,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,1.646595012205765e-05,Tokyo,high
135,20250906,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,1.1276305729168712e-05,Tokyo,high
136,20250906,Round,BYBITSPOT,BYBITSPOT,BINANCE,BYBITSPOT,4.64,0.0001232024671047,NewYork,low
136,20250906,Round,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,9.64,0.0001333504911116,NewYork,low
136,20250906,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,0.0001261453477408,NewYork,low
136,20250906,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,4.64,0.0001329927656072,NewYork,low
136,20250906,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,0.0001236951586252,NewYork,low
136,20250906,Round,BYBITSPOT,BITGET,BYBITSPOT,BITGET,4.64,0.0001313786705345,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,0.0001422669790871,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,BINANCE,BYBITSPOT,BINANCE,3.776,0.0001495181946538,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,0.0001407467955978,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,3.776,0.000152734059057,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,0.0001494813678792,NewYork,low
137,20250906,Prior_HL,BYBITSPOT,BITGET,BYBITSPOT,BITGET,3.776,0.0001398647897463,NewYork,low
138,20250906,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,3.341191152905765e-05,NewYork,low
138,20250906,Round,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,7.574608984928233e-05,NewYork,low
138,20250906,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,4.603949738424262e-05,NewYork,low
138,20250906,Round,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,8.796685951129035e-05,NewYork,low
138,20250906,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,0.0001261942376609,NewYork,low
138,20250906,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,4.158906389051253e-06,NewYork,low
139,20250906,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,9.028705409974692e-07,Tokyo,high
139,20250906,Round,BYBITSPOT,BINANCE,BYBITSPOT,BYBITSPOT,7.599,9.002070928687544e-07,Tokyo,high
139,20250906,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,3.1044804785551605e-05,Tokyo,low
139,20250906,Round,BYBITSPOT,COINBASE,BYBITSPOT,COINBASE,2.599,2.9424754181661683e-05,Tokyo,low
139,20250906,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,1.1276305729168712e-05,Tokyo,high
139,20250906,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,1.646595012205765e-05,Tokyo,high
140,20250906,Round,COINBASE,COINBASE,BINANCE,COINBASE,2.136185,0.0001897135531239,NewYork,low
140,20250906,Round,COINBASE,BINANCE,COINBASE,BINANCE,7.136185,0.0001427151844959,NewYork,low
140,20250906,Round,COINBASE,COINBASE,BYBITSPOT,COINBASE,2.136185,0.0001329927656072,NewYork,low
140,20250906,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,0.0001261453477408,NewYork,low
140,20250906,Round,COINBASE,COINBASE,BITGET,COINBASE,2.136185,0.0001325543984633,NewYork,low
140,20250906,Round,COINBASE,BITGET,COINBASE,BITGET,2.136185,0.0001288052472401,NewYork,low
141,20250906,Prior_HL,COINBASE,COINBASE,BINANCE,COINBASE,3.60925,0.0001498558370767,NewYork,low
141,20250906,Prior_HL,COINBASE,BINANCE,COINBASE,BINANCE,3.60925,0.0001568608236524,NewYork,low
141,20250906,Prior_HL,COINBASE,COINBASE,BYBITSPOT,COINBASE,3.60925,0.000152734059057,NewYork,low
141,20250906,Prior_HL,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,0.0001407467955978,NewYork,low
141,20250906,Prior_HL,COINBASE,COINBASE,BITGET,COINBASE,3.60925,0.0001529819401655,NewYork,low
141,20250906,Prior_HL,COINBASE,BITGET,COINBASE,BITGET,3.60925,0.0001373296754092,NewYork,low
142,20250906,Round,COINBASE,COINBASE,BINANCE,COINBASE,2.897013,4.6148133651335854e-05,NewYork,low
142,20250906,Round,COINBASE,BINANCE,COINBASE,BINANCE,2.897013,0.000109200371956,NewYork,low
142,20250906,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,8.796685951129035e-05,NewYork,low
142,20250906,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,4.626785681560719e-05,NewYork,low
142,20250906,Round,COINBASE,COINBASE,BITGET,NONE,0.0,4.665011688409493e-05,NewYork,low
142,20250906,Round,COINBASE,BITGET,COINBASE,NONE,0.0,2.645169961290605e-05,NewYork,low
143,20250906,Round,COINBASE,COINBASE,BINANCE,COINBASE,3.46233,2.5394772659392828e-05,Tokyo,high
143,20250906,Round,COINBASE,BINANCE,COINBASE,COINBASE,3.46233,2.5028882191246996e-05,Tokyo,high
143,20250906,Round,COINBASE,COINBASE,BYBITSPOT,COINBASE,3.46233,2.9424754181661683e-05,Tokyo,low
143,20250906,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,3.1044804785551605e-05,Tokyo,low
143,20250906,Round,COINBASE,COINBASE,BITGET,NONE,0.0,5.702473327584556e-05,Tokyo,low
143,20250906,Round,COINBASE,BITGET,COINBASE,NONE,0.0,2.114864958935314e-05,Tokyo,low
144,20250907,Round,BINANCE,BINANCE,COINBASE,COINBASE,0.953,1.2001005148754018e-05,Tokyo,high
144,20250907,Round,BINANCE,COINBASE,BINANCE,COINBASE,0.953,1.261607130942366e-05,Tokyo,high
144,20250907,Round,BINANCE,BINANCE,BYBITSPOT,NONE,0.0,4.978895245422166e-06,Tokyo,high
144,20250907,Round,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,1.878733861637727e-05,Tokyo,low
144,20250907,Round,BINANCE,BINANCE,BITGET,BITGET,0.953,9.060784122993937e-08,Tokyo,low
144,20250907,Round,BINANCE,BITGET,BINANCE,NONE,0.0,9.0634866722894e-08,Tokyo,low
145,20250907,Round,BINANCE,BINANCE,COINBASE,BINANCE,1.198,6.990231790826584e-05,London,low
145,20250907,Round,BINANCE,COINBASE,BINANCE,NONE,0.0,4.296048464258462e-05,London,low
145,20250907,Round,BINANCE,BINANCE,BYBITSPOT,NONE,0.0,2.4306915478167213e-05,London,low
145,20250907,Round,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,2.6382536385316516e-05,London,low
145,20250907,Round,BINANCE,BINANCE,BITGET,NONE,0.0,1.4871988760489785e-06,London,low
145,20250907,Round,BINANCE,BITGET,BINANCE,NONE,0.0,2.5714992974101847e-05,London,low
146,20250907,Prior_HL,BINANCE,BINANCE,COINBASE,NONE,0.0,0.0001408870906782,London,low
146,20250907,Prior_HL,BINANCE,COINBASE,BINANCE,NONE,0.0,0.0001233573597234,London,low
146,20250907,Prior_HL,BINANCE,BINANCE,BYBITSPOT,NONE,0.0,0.0001217811672824,London,low
146,20250907,Prior_HL,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,0.000131004552796,London,low
146,20250907,Prior_HL,BINANCE,BINANCE,BITGET,NONE,0.0,0.0001239454599284,London,low
146,20250907,Prior_HL,BINANCE,BITGET,BINANCE,NONE,0.0,0.0001266157361508,London,low
147,20250907,Round,BINANCE,BINANCE,COINBASE,COINBASE,11.039,8.384865445787426e-05,Sydney,low
147,20250907,Round,BINANCE,COINBASE,BINANCE,COINBASE,1.039,4.612676732573817e-05,Sydney,low
147,20250907,Round,BINANCE,BYBITSPOT,BINANCE,NONE,0.0,4.4869170568340166e-05,Sydney,low
147,20250907,Round,BINANCE,BITGET,BINANCE,NONE,0.0,0.001,Sydney,low
148,20250907,Round,BITGET,BITGET,BINANCE,NONE,0.0,9.0634866722894e-08,Tokyo,low
148,20250907,Round,BITGET,BINANCE,BITGET,BINANCE,9.364,9.060784122993937e-08,Tokyo,low
148,20250907,Round,BITGET,BITGET,COINBASE,NONE,0.0,2.011629574916185e-05,Tokyo,high
148,20250907,Round,BITGET,COINBASE,BITGET,COINBASE,9.364,1.417428860017722e-05,Tokyo,high
148,20250907,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,3.441389604841305e-05,Tokyo,low
148,20250907,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,1.6759078270034422e-05,Tokyo,low
149,20250907,Round,BITGET,BITGET,BINANCE,NONE,0.0,2.5714992974101847e-05,London,low
149,20250907,Round,BITGET,BINANCE,BITGET,NONE,0.0,1.4871988760489785e-06,London,low
149,20250907,Round,BITGET,BITGET,COINBASE,NONE,0.0,2.252845744621368e-05,London,high
149,20250907,Round,BITGET,COINBASE,BITGET,NONE,0.0,5.317480307276412e-05,London,low
149,20250907,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.0001547709033786,London,low
149,20250907,Round,BITGET,BYBITSPOT,BITGET,NONE,0.0,2.8188844734877705e-05,London,low
150,20250907,Prior_HL,BITGET,BITGET,BINANCE,NONE,0.0,0.0001287980641255,London,low
150,20250907,Prior_HL,BITGET,BINANCE,BITGET,NONE,0.0,0.0001252108541374,London,low
150,20250907,Prior_HL,BITGET,BITGET,COINBASE,NONE,0.0,0.0001391894110849,London,low
150,20250907,Prior_HL,BITGET,COINBASE,BITGET,NONE,0.0,0.0001310594863488,London,low
150,20250907,Prior_HL,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.0001363866343191,London,low
